,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
340,71,1605.842658,5.04e-29,1.645e-09.0475.0470,79.56460.720.000000,X,1,X,0,S,7R,8,d50422049,11010,4,0,19.0,17.0,
341,71,1605.842658,3.46e-30,1.130e-10.0475.0470,79.56460.720.000000,X,1,X,0,S,7R,8,q50422049,11010,4,0,19.0,17.0,
342,71,1612.717497,2.5699999999999997e-30,9.804e-11.0459.0450,130.43750.720.000000,X,1,X,0,S,9R,9,q50422049,11010,4,0,21.0,19.0,
343,71,1612.717497,3.53e-29,1.347e-09.0459.0450,130.43750.720.000000,X,1,X,0,S,9R,9,d50422049,11010,4,0,21.0,19.0,
344,71,1614.615607,1.46e-28,4.643e-09.0459.0450,128.39770.720.000000,X,1,X,0,S,9S,10,q50422049,11010,4,0,25.0,21.0,
345,71,1614.643053,1.3000000000000002e-28,4.539e-09.0459.0450,130.43750.720.000000,X,1,X,0,S,9S,9,q50422049,11010,4,0,23.0,19.0,
346,71,1614.662973,1.1999999999999999e-28,4.545e-09.0459.0450,128.49200.720.000000,X,1,X,0,S,9S,8,q50422049,11010,4,0,21.0,17.0,
347,71,1614.757261,2.0499999999999996e-32,7.762e-13.0459.0450,128.39770.720.000000,X,1,X,0,S,9Q,10,d50422049,11010,4,0,21.0,21.0,
348,71,1614.757261,1.57e-32,5.945e-13.0459.0450,128.39770.720.000000,X,1,X,0,S,9Q,10,q50422049,11010,4,0,21.0,21.0,
349,71,1616.682816,2.29e-30,7.936e-11.0459.0450,128.39770.720.000000,X,1,X,0,S,9R,10,q50422049,11010,4,0,23.0,21.0,
350,71,1616.682816,4.8e-29,1.663e-09.0459.0450,128.39770.720.000000,X,1,X,0,S,9R,10,d50422049,11010,4,0,23.0,21.0,
351,71,1618.723319,6.2e-32,2.211e-12.0497.0490,16.38760.720.000000,X,1,X,0,U,3S,4,q50422049,11010,4,0,13.0,9.0,
352,71,1623.4189310000002,1.62e-30,7.053e-11.0419.0440,190.77480.720.000000,X,1,X,0,S,11R,11,q50222049,110,9,4,0.0,25.0,23.0
353,71,1623.4189310000002,3.2399999999999997e-29,1.411e-09.0419.0440,190.77480.720.000000,X,1,X,0,S,11R,11,d50222049,110,9,4,0.0,25.0,23.0
354,71,1625.296977,1.3000000000000002e-28,4.841e-09.0419.0440,188.71340.720.000000,X,1,X,0,S,11S,12,q50222049,110,9,4,0.0,29.0,25.0
355,71,1625.323092,1.19e-28,4.808e-09.0419.0440,190.77480.720.000000,X,1,X,0,S,11S,11,q50222049,110,9,4,0.0,27.0,23.0
356,71,1625.340677,1.1100000000000001e-28,4.799e-09.0419.0440,188.85310.720.000000,X,1,X,0,S,11S,10,q50222049,110,9,4,0.0,25.0,21.0
357,71,1625.4803630000001,1.3e-32,5.617e-13.0419.0440,188.71340.720.000000,X,1,X,0,S,11Q,12,d50222049,110,9,4,0.0,25.0,25.0
358,71,1627.384524,1.48e-30,5.935e-11.0419.0440,188.71340.720.000000,X,1,X,0,S,11R,12,q50222049,110,9,4,0.0,27.0,25.0
359,71,1627.384524,4.2e-29,1.684e-09.0419.0440,188.71340.720.000000,X,1,X,0,S,11R,12,d50222049,110,9,4,0.0,27.0,25.0
360,71,1633.980979,9.99e-31,5.385e-11.0405.0430,262.58270.720.000000,X,1,X,0,S,13R,13,q50222049,110,9,4,0.0,29.0,27.0
361,71,1633.980979,2.7199999999999997e-29,1.466e-09.0405.0430,262.58270.720.000000,X,1,X,0,S,13R,13,d50222049,110,9,4,0.0,29.0,27.0
362,71,1635.8397439999999,1.08e-28,5.076e-09.0405.0430,260.50090.720.000000,X,1,X,0,S,13S,14,q50222049,110,9,4,0.0,33.0,29.0
363,71,1635.865027,9.929999999999999e-29,5.019e-09.0405.0430,262.58270.720.000000,X,1,X,0,S,13S,13,q50222049,110,9,4,0.0,31.0,27.0
364,71,1635.881234,9.369999999999999e-29,5.016e-09.0405.0430,260.68240.720.000000,X,1,X,0,S,13S,12,q50222049,110,9,4,0.0,29.0,25.0
365,71,1637.946842,3.41e-29,1.710e-09.0405.0430,260.50090.720.000000,X,1,X,0,S,13R,14,d50222049,110,9,4,0.0,31.0,29.0
366,71,1637.946842,9.24e-31,4.635e-11.0405.0430,260.50090.720.000000,X,1,X,0,S,13R,14,q50222049,110,9,4,0.0,31.0,29.0
367,71,1641.23417,2.14e-32,6.802e-13.0475.0470,42.22400.720.000000,X,1,X,0,U,5S,6,q50422049,11010,4,0,17.0,13.0,
368,71,1644.4022439999999,2.11e-29,1.517e-09.0391.0420,345.84950.720.000000,X,1,X,0,S,15R,15,d50222049,110,9,4,0.0,33.0,31.0
369,71,1644.4022439999999,5.94e-31,4.271e-11.0391.0420,345.84950.720.000000,X,1,X,0,S,15R,15,q50222049,110,9,4,0.0,33.0,31.0
370,71,1646.242262,8.289999999999999e-29,5.274e-09.0391.0420,343.74810.720.000000,X,1,X,0,S,15S,16,q50222049,110,9,4,0.0,37.0,33.0
371,71,1646.266999,7.71e-29,5.239e-09.0391.0420,345.84950.720.000000,X,1,X,0,S,15S,15,q50222049,110,9,4,0.0,35.0,31.0
372,71,1646.282325,7.329999999999999e-29,5.235e-09.0391.0420,343.96940.720.000000,X,1,X,0,S,15S,14,q50222049,110,9,4,0.0,33.0,29.0
373,71,1648.3683859999999,5.55e-31,3.742e-11.0391.0420,343.74810.720.000000,X,1,X,0,S,15R,16,q50222049,110,9,4,0.0,35.0,33.0
374,71,1648.3683859999999,2.57e-29,1.733e-09.0391.0420,343.74810.720.000000,X,1,X,0,S,15R,16,d50222049,110,9,4,0.0,35.0,33.0
375,71,1654.681127,1.5199999999999998e-29,1.564e-09.0372.0410,440.56180.720.000000,X,1,X,0,S,17R,17,d50222049,110,9,4,0.0,37.0,35.0
376,71,1654.681127,3.39e-31,3.488e-11.0372.0410,440.56180.720.000000,X,1,X,0,S,17R,17,q50222049,110,9,4,0.0,37.0,35.0
377,71,1656.502779,5.95e-29,5.481e-09.0372.0410,438.44130.720.000000,X,1,X,0,S,17S,18,q50222049,110,9,4,0.0,41.0,37.0
378,71,1656.527147,5.559999999999999e-29,5.440e-09.0372.0410,440.56180.720.000000,X,1,X,0,S,17S,17,q50222049,110,9,4,0.0,39.0,35.0
379,71,1656.541875,5.319999999999999e-29,5.437e-09.0372.0410,438.70100.720.000000,X,1,X,0,S,17S,16,q50222049,110,9,4,0.0,37.0,33.0
380,71,1658.647565,3.1999999999999997e-31,3.107e-11.0372.0410,438.44130.720.000000,X,1,X,0,S,17R,18,q50222049,110,9,4,0.0,39.0,37.0
381,71,1658.647565,1.82e-29,1.767e-09.0372.0410,438.44130.720.000000,X,1,X,0,S,17R,18,d50222049,110,9,4,0.0,39.0,37.0
382,71,1664.8159289999999,1.02e-29,1.606e-09.0357.0390,546.70420.720.000000,X,1,X,0,S,19R,19,d50222049,110,9,4,0.0,41.0,39.0
383,71,1664.8159289999999,1.85e-31,2.913e-11.0357.0390,546.70420.720.000000,X,1,X,0,S,19R,19,q50222049,110,9,4,0.0,41.0,39.0
384,71,1666.619498,3.99e-29,5.678e-09.0357.0390,544.56510.720.000000,X,1,X,0,S,19S,20,q50222049,110,9,4,0.0,45.0,41.0
385,71,1666.643611,3.75e-29,5.643e-09.0357.0390,546.70420.720.000000,X,1,X,0,S,19S,19,q50222049,110,9,4,0.0,43.0,39.0
386,71,1666.6579160000001,3.61e-29,5.646e-09.0357.0390,544.86220.720.000000,X,1,X,0,S,19S,18,q50222049,110,9,4,0.0,41.0,37.0
387,71,1668.782684,1.76e-31,2.628e-11.0357.0390,544.56510.720.000000,X,1,X,0,S,19R,20,q50222049,110,9,4,0.0,43.0,41.0
388,71,1668.782684,1.2e-29,1.792e-09.0357.0390,544.56510.720.000000,X,1,X,0,S,19R,20,d50222049,110,9,4,0.0,43.0,41.0
389,71,1674.804893,6.399999999999999e-30,1.646e-09.0352.0370,664.25950.720.000000,X,1,X,0,S,21R,21,d50222049,110,9,4,0.0,45.0,43.0
390,71,1674.804893,9.669999999999999e-32,2.486e-11.0352.0370,664.25950.720.000000,X,1,X,0,S,21R,21,q50222049,110,9,4,0.0,45.0,43.0
391,71,1676.590596,2.51e-29,5.877e-09.0352.0370,662.10200.720.000000,X,1,X,0,S,21S,22,q50222049,110,9,4,0.0,49.0,45.0
392,71,1676.614533,2.37e-29,5.847e-09.0352.0370,664.25950.720.000000,X,1,X,0,S,21S,21,q50222049,110,9,4,0.0,47.0,43.0
393,71,1676.6285269999998,2.29e-29,5.849e-09.0352.0370,662.43590.720.000000,X,1,X,0,S,21S,20,q50222049,110,9,4,0.0,45.0,41.0
394,71,1678.771989,9.259999999999999e-32,2.266e-11.0352.0370,662.10200.720.000000,X,1,X,0,S,21R,22,q50222049,110,9,4,0.0,47.0,45.0
395,71,1678.771989,7.439999999999999e-30,1.821e-09.0352.0370,662.10200.720.000000,X,1,X,0,S,21R,22,d50222049,110,9,4,0.0,47.0,45.0
396,71,1684.64623,3.7699999999999995e-30,1.686e-09.0346.0340,793.20870.720.000000,X,1,X,0,S,23R,23,d50222049,110,9,4,0.0,49.0,47.0
397,71,1684.64623,4.82e-32,2.155e-11.0346.0340,793.20870.720.000000,X,1,X,0,S,23R,23,q50222049,110,9,4,0.0,49.0,47.0
398,71,1686.4142359999998,1.4799999999999998e-29,6.066e-09.0346.0340,791.03310.720.000000,X,1,X,0,S,23S,24,q50222049,110,9,4,0.0,53.0,49.0
399,71,1686.438054,1.3999999999999998e-29,6.027e-09.0346.0340,793.20870.720.000000,X,1,X,0,S,23S,23,q50222049,110,9,4,0.0,51.0,47.0
400,71,1686.451813,1.3599999999999998e-29,6.041e-09.0346.0340,791.40310.720.000000,X,1,X,0,S,23S,22,q50222049,110,9,4,0.0,49.0,45.0
401,71,1688.613695,4.6299999999999997e-32,1.977e-11.0346.0340,791.03310.720.000000,X,1,X,0,S,23R,24,q50222049,110,9,4,0.0,51.0,49.0
402,71,1688.613695,4.33e-30,1.849e-09.0346.0340,791.03310.720.000000,X,1,X,0,S,23R,24,d50222049,110,9,4,0.0,51.0,49.0
403,71,1694.338131,2.08e-30,1.720e-09.0338.0300,933.53090.720.000000,X,1,X,0,S,25R,25,d50222049,110,9,4,0.0,53.0,51.0
404,71,1694.338131,2.29e-32,1.894e-11.0338.0300,933.53090.720.000000,X,1,X,0,S,25R,25,q50222049,110,9,4,0.0,53.0,51.0
405,71,1696.088575,8.21e-30,6.260e-09.0338.0300,931.33720.720.000000,X,1,X,0,S,25S,26,q50222049,110,9,4,0.0,57.0,53.0
406,71,1696.1123149999999,7.82e-30,6.246e-09.0338.0300,933.53090.720.000000,X,1,X,0,S,25S,25,q50222049,110,9,4,0.0,55.0,51.0
407,71,1696.125893,7.599999999999999e-30,6.245e-09.0338.0300,931.74310.720.000000,X,1,X,0,S,25S,24,q50222049,110,9,4,0.0,53.0,49.0
408,71,1698.305991,2.2099999999999998e-32,1.751e-11.0338.0300,931.33720.720.000000,X,1,X,0,S,25R,26,q50222049,110,9,4,0.0,55.0,53.0
409,71,1698.305991,2.3699999999999997e-30,1.878e-09.0338.0300,931.33720.720.000000,X,1,X,0,S,25R,26,d50222049,110,9,4,0.0,55.0,53.0
410,71,1703.8787730000001,1.0799999999999999e-30,1.756e-09.0327.0250,1085.20330.720.000000,X,1,X,0,S,27R,27,d40222049,110,9,4,0.0,57.0,55.0
411,71,1705.611767,4.29e-30,6.460e-09.0327.0250,1082.99170.720.000000,X,1,X,0,S,27S,28,q40222049,110,9,4,0.0,61.0,57.0
412,71,1705.6354579999997,4.09e-30,6.436e-09.0327.0250,1085.20330.720.000000,X,1,X,0,S,27S,27,q40222049,110,9,4,0.0,59.0,55.0
413,71,1705.6488940000002,3.99e-30,6.444e-09.0327.0250,1083.43320.720.000000,X,1,X,0,S,27S,26,q40222049,110,9,4,0.0,57.0,53.0
414,71,1707.8470579999998,1.22e-30,1.904e-09.0327.0250,1082.99170.720.000000,X,1,X,0,S,27R,28,d40222049,110,9,4,0.0,59.0,57.0
415,71,1713.266325,5.29e-31,1.794e-09.0313.0190,1248.20130.720.000000,X,1,X,0,S,29R,29,d40222049,110,9,4,0.0,61.0,59.0
416,71,1714.981961,2.1099999999999998e-30,6.657e-09.0313.0190,1245.97180.720.000000,X,1,X,0,S,29S,30,q40222049,110,9,4,0.0,65.0,61.0
417,71,1715.005629,2.02e-30,6.647e-09.0313.0190,1248.20130.720.000000,X,1,X,0,S,29S,29,q40222049,110,9,4,0.0,63.0,59.0
418,71,1715.0189510000002,1.97e-30,6.638e-09.0313.0190,1246.44860.720.000000,X,1,X,0,S,29S,28,q40222049,110,9,4,0.0,61.0,57.0
419,71,1717.2350649999998,5.929999999999999e-31,1.935e-09.0313.0190,1245.97180.720.000000,X,1,X,0,S,29R,30,d40222049,110,9,4,0.0,63.0,61.0
