,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
182,56,2047.322659,2.9199999999999997e-29,1.996e+01.0797.0860,2068.45210.76-.002100,2,1,R,0,477663,5,8,2,2,1,1,36.0,12.0
183,51,2047.3799780000002,5.404e-24,3.195e+01.0535.0580,2725.63610.69-.003350,2,1,P,17,477663,5,8,2,2,1,1,33.0,35.0
184,54,2047.8059739999999,7.372000000000001e-27,3.208e+01.0573.0630,2361.33360.75-.003620,2,1,P,11,477663,5,8,2,2,1,1,126.0,138.0
185,54,2048.113377,3.4020000000000004e-23,1.581e+01.0535.0580,572.88830.69-.003350,1,0,P,17,477663,5,8,2,2,1,1,198.0,210.0
186,52,2048.406981,2.9470000000000004e-25,3.312e+01.0629.0700,2172.56480.74-.002358,2,1,P,6,477665,5,8,2,2,1,7,22.0,26.0
187,53,2048.4334519999998,4.946e-26,3.367e+01.0650.0730,2146.55810.74-.002177,2,1,P,5,477665,5,8,2,2,1,7,9.0,11.0
188,53,2048.8418149999998,1.644e-30,3.633e+01.0748.0820,4162.62160.75-.001955,3,2,R,1,467665,5,8,2,2,1,7,5.0,3.0
189,52,2049.0768120000002,4.5389999999999994e-30,3.034e+01.0797.0860,4166.81910.76-.001793,3,2,R,0,467665,5,8,2,2,1,7,6.0,2.0
190,55,2049.42352,8.407e-28,2.815e+01.0589.0660,2168.31630.75-.002420,2,1,R,8,477663,5,8,2,2,1,1,38.0,34.0
191,54,2049.8139309999997,4.271e-31,5.256e+01.0676.0750,4243.58240.74-.001888,3,2,P,4,467665,5,8,2,2,1,7,42.0,54.0
192,52,2049.834922,2.828e-21,1.589e+01.0567.0620,286.58750.74-.002750,1,0,P,12,477665,5,8,2,2,1,7,46.0,50.0
193,53,2050.0804129999997,5.727e-22,1.593e+01.0573.0630,241.59270.75-.002700,1,0,P,11,477665,5,8,2,2,1,7,21.0,23.0
194,56,2050.246475,1.311e-24,1.672e+01.0650.0730,53.67720.74-.003310,1,0,P,5,477663,5,8,2,2,1,1,108.0,132.0
195,55,2050.5863870000003,3.474e-24,1.191e+01.0748.0820,3.49280.75-.002400,1,0,R,1,477663,5,8,2,2,1,1,10.0,6.0
196,56,2050.807034,5.75e-29,2.407e+01.0748.0820,2071.99940.75-.002400,2,1,R,1,477663,5,8,2,2,1,1,60.0,36.0
197,51,2050.854126,1.773e-20,1.597e+01.0491.0530,971.23320.67-.003350,1,0,P,22,487623,5,8,2,2,1,1,43.0,45.0
198,51,2051.075844,1.0019999999999998e-27,4.912e+01.0580.0640,4467.61580.75-.002665,3,2,P,10,467665,5,8,2,2,1,7,19.0,21.0
199,51,2051.73009,6.978e-24,3.221e+01.0542.0590,2660.98550.70-.003290,2,1,P,16,477663,5,8,2,2,1,1,31.0,33.0
200,54,2051.849342,8.189e-27,3.243e+01.0580.0640,2320.50790.75-.003570,2,1,P,10,477663,5,8,2,2,1,1,114.0,126.0
201,53,2052.19164,4.33e-26,3.483e+01.0676.0750,2128.41370.74-.001888,2,1,P,4,477665,5,8,2,2,1,7,7.0,9.0
202,52,2052.211745,2.737e-25,3.392e+01.0650.0730,2150.71030.74-.002177,2,1,P,5,477665,5,8,2,2,1,7,18.0,22.0
203,53,2052.340722,2.3859999999999998e-30,3.913e+01.0709.0790,4169.81520.74-.001990,3,2,R,2,467665,5,8,2,2,1,7,7.0,5.0
204,54,2052.381259,4.371e-23,1.594e+01.0542.0590,509.28780.70-.003290,1,0,P,16,477663,5,8,2,2,1,1,186.0,198.0
205,55,2052.577613,8.043000000000001e-28,2.843e+01.0580.0640,2199.46430.75-.002550,2,1,R,9,477663,5,8,2,2,1,1,42.0,38.0
206,52,2052.621743,8.936e-30,3.660e+01.0748.0820,4170.42960.75-.001955,3,2,R,1,467665,5,8,2,2,1,7,10.0,6.0
207,54,2053.594668,3.4469999999999996e-31,5.549e+01.0709.0790,4228.86170.74-.001530,3,2,P,3,467665,5,8,2,2,1,7,30.0,42.0
208,52,2053.8618690000003,3.218e-21,1.605e+01.0573.0630,242.51480.75-.002700,1,0,P,11,477665,5,8,2,2,1,7,42.0,46.0
209,56,2053.94968,1.146e-24,1.729e+01.0676.0750,35.78580.74-.003090,1,0,P,4,477663,5,8,2,2,1,1,84.0,108.0
210,55,2053.987927,5.046e-24,1.283e+01.0709.0790,10.47830.74-.002620,1,0,R,2,477663,5,8,2,2,1,1,14.0,10.0
211,53,2054.060325,6.344e-22,1.610e+01.0580.0640,201.34070.75-.002665,1,0,P,10,477665,5,8,2,2,1,7,19.0,21.0
212,56,2054.25973,8.347999999999999e-29,2.593e+01.0709.0790,2079.09400.74-.002620,2,1,R,2,477663,5,8,2,2,1,1,84.0,60.0
213,51,2055.159265,1.085e-27,4.970e+01.0589.0660,4429.88980.75-.002610,3,2,P,9,467665,5,8,2,2,1,7,17.0,19.0
214,51,2055.400364,2.5550000000000003e-20,1.610e+01.0500.0540,886.90240.67-.003630,1,0,P,21,487623,5,8,2,2,1,1,41.0,43.0
215,55,2055.700201,7.491e-28,2.870e+01.0573.0630,2234.06930.75-.002540,2,1,R,10,477663,5,8,2,2,1,1,46.0,42.0
216,53,2055.806703,3.0239999999999995e-30,4.079e+01.0676.0750,4180.60530.74-.001938,3,2,R,3,467665,5,8,2,2,1,7,9.0,7.0
217,54,2055.8604219999997,8.845e-27,3.281e+01.0589.0660,2283.38870.75-.003590,2,1,P,9,477663,5,8,2,2,1,1,102.0,114.0
218,53,2055.917833,3.492e-26,3.677e+01.0709.0790,2113.89740.74-.001530,2,1,P,3,477665,5,8,2,2,1,7,5.0,7.0
219,52,2055.984465,2.396e-25,3.509e+01.0676.0750,2132.49690.74-.001888,2,1,P,4,477665,5,8,2,2,1,7,14.0,18.0
220,51,2056.0475469999997,8.812000000000001e-24,3.248e+01.0549.0600,2600.12490.71-.003260,2,1,P,15,477663,5,8,2,2,1,1,29.0,31.0
221,52,2056.133695,1.296e-29,3.942e+01.0709.0790,4177.65050.74-.001990,3,2,R,2,467665,5,8,2,2,1,7,14.0,10.0
222,54,2056.617688,5.493e-23,1.607e+01.0549.0600,449.41620.71-.003260,1,0,P,15,477663,5,8,2,2,1,1,174.0,186.0
223,54,2057.342144,2.429e-31,6.200e+01.0748.0820,4217.82070.75-.001335,3,2,P,2,467665,5,8,2,2,1,7,18.0,30.0
224,55,2057.3588059999997,6.4060000000000006e-24,1.337e+01.0676.0750,20.95620.74-.002530,1,0,R,3,477663,5,8,2,2,1,1,18.0,14.0
225,56,2057.621968,9.232e-25,1.825e+01.0709.0790,21.47200.74-.002030,1,0,P,3,477663,5,8,2,2,1,1,60.0,84.0
226,56,2057.680621,1.059e-28,2.703e+01.0676.0750,2089.73550.74-.002530,2,1,R,3,477663,5,8,2,2,1,1,108.0,84.0
227,52,2057.8575760000003,3.567999999999999e-21,1.622e+01.0580.0640,202.10920.75-.002665,1,0,P,10,477665,5,8,2,2,1,7,38.0,42.0
228,53,2058.009039,6.835e-22,1.629e+01.0589.0660,164.74330.75-.002610,1,0,P,9,477665,5,8,2,2,1,7,17.0,19.0
229,55,2058.791161,6.804e-28,2.894e+01.0567.0620,2272.13010.74-.002500,2,1,R,11,477663,5,8,2,2,1,1,50.0,46.0
230,51,2059.209006,1.1399999999999999e-27,5.036e+01.0599.0670,4395.93220.75-.002540,3,2,P,8,467665,5,8,2,2,1,7,15.0,17.0
231,53,2059.239627,3.531e-30,4.194e+01.0650.0730,4194.99150.74-.001847,3,2,R,4,467665,5,8,2,2,1,7,11.0,9.0
232,53,2059.6118969999998,2.459e-26,4.109e+01.0748.0820,2103.00970.75-.001335,2,1,P,2,477665,5,8,2,2,1,7,3.0,5.0
233,52,2059.6125309999998,1.643e-29,4.110e+01.0676.0750,4188.48140.74-.001938,3,2,R,3,467665,5,8,2,2,1,7,18.0,14.0
234,52,2059.725008,1.9329999999999998e-25,3.705e+01.0709.0790,2117.92550.74-.001530,2,1,P,3,477665,5,8,2,2,1,7,10.0,14.0
235,54,2059.839075,9.267000000000002e-27,3.325e+01.0599.0670,2249.97750.75-.003580,2,1,P,8,477663,5,8,2,2,1,1,90.0,102.0
236,51,2059.9146769999998,3.607e-20,1.622e+01.0510.0550,806.38280.67-.003050,1,0,P,20,487663,5,8,2,2,1,1,39.0,41.0
237,51,2060.332203,1.0880000000000002e-23,3.277e+01.0555.0610,2543.05670.72-.003350,2,1,P,14,477663,5,8,2,2,1,1,27.0,29.0
238,55,2060.698903,7.496000000000001e-24,1.374e+01.0650.0730,34.92610.74-.002660,1,0,R,4,477663,5,8,2,2,1,1,22.0,18.0
239,54,2060.8225260000004,6.748000000000001e-23,1.621e+01.0555.0610,393.27580.72-.003350,1,0,P,14,477663,5,8,2,2,1,1,162.0,174.0
240,54,2061.056219,1.261e-31,9.351e+01.0797.0860,4210.45970.76-.001262,3,2,P,1,467665,5,8,2,2,1,7,6.0,18.0
241,56,2061.06958,1.238e-28,2.778e+01.0650.0730,2103.92360.74-.002660,2,1,R,4,477663,5,8,2,2,1,1,132.0,108.0
242,56,2061.263211,6.497e-25,2.039e+01.0748.0820,10.73620.75-.002660,1,0,P,2,477663,5,8,2,2,1,1,36.0,60.0
243,52,2061.821909,3.8470000000000005e-21,1.641e+01.0589.0660,165.37220.75-.002610,1,0,P,9,477665,5,8,2,2,1,7,34.0,38.0
244,55,2061.8503739999996,6.035e-28,2.916e+01.0561.0610,2313.64540.73-.002580,2,1,R,12,477663,5,8,2,2,1,1,54.0,50.0
245,53,2061.926422,7.144e-22,1.651e+01.0599.0670,131.80180.75-.002540,1,0,P,8,477665,5,8,2,2,1,7,15.0,17.0
246,53,2062.639359,3.89e-30,4.280e+01.0629.0700,4212.97330.74-.001807,3,2,R,5,467665,5,8,2,2,1,7,13.0,11.0
247,52,2063.0581190000003,1.9179999999999998e-29,4.225e+01.0650.0730,4202.92200.74-.001847,3,2,R,4,467665,5,8,2,2,1,7,22.0,18.0
248,51,2063.224922,1.1580000000000001e-27,5.115e+01.0612.0690,4365.74430.75-.002472,3,2,P,7,467665,5,8,2,2,1,7,13.0,15.0
249,53,2063.273701,1.2759999999999997e-26,6.196e+01.0797.0860,2095.75100.76-.001262,2,1,P,1,477665,5,8,2,2,1,7,1.0,3.0
250,52,2063.433239,1.3619999999999998e-25,4.139e+01.0748.0820,2106.99640.75-.001335,2,1,P,2,477665,5,8,2,2,1,7,6.0,10.0
251,54,2063.785163,9.386e-27,3.376e+01.0612.0690,2220.27550.75-.003490,2,1,P,7,477663,5,8,2,2,1,1,78.0,90.0
252,55,2064.008096,8.279e-24,1.403e+01.0629.0700,52.38770.74-.002590,1,0,R,5,477663,5,8,2,2,1,1,26.0,22.0
253,51,2064.39692,4.9850000000000006e-20,1.635e+01.0519.0560,729.67740.67-.003410,1,0,P,19,487663,5,8,2,2,1,1,37.0,39.0
254,56,2064.42648,1.3650000000000002e-28,2.835e+01.0629.0700,2121.65780.74-.002590,2,1,R,5,477663,5,8,2,2,1,1,156.0,132.0
255,51,2064.5839100000003,1.311e-23,3.306e+01.0561.0610,2489.78310.73-.003510,2,1,P,13,477663,5,8,2,2,1,1,25.0,27.0
256,56,2064.873284,3.37e-25,3.076e+01.0797.0860,3.57880.76-.003010,1,0,P,1,477663,5,8,2,2,1,1,12.0,36.0
257,55,2064.8777170000003,5.232e-28,2.938e+01.0555.0610,2358.61380.72-.002590,2,1,R,13,477663,5,8,2,2,1,1,58.0,54.0
258,54,2064.995631,8.101000000000001e-23,1.635e+01.0561.0610,340.86870.73-.003510,1,0,P,13,477663,5,8,2,2,1,1,150.0,162.0
259,52,2065.7547329999998,4.0229999999999996e-21,1.663e+01.0599.0670,132.30500.75-.002540,1,0,P,8,477665,5,8,2,2,1,7,30.0,34.0
260,53,2065.812341,7.222e-22,1.676e+01.0612.0690,102.51750.75-.002472,1,0,P,7,477665,5,8,2,2,1,7,13.0,15.0
261,53,2066.005768,4.0939999999999995e-30,4.349e+01.0612.0690,4234.54990.75-.001783,3,2,R,6,467665,5,8,2,2,1,7,15.0,13.0
262,52,2066.470323,2.112e-29,4.312e+01.0629.0700,4220.97180.74-.001807,3,2,R,5,467665,5,8,2,2,1,7,26.0,22.0
263,52,2067.109024,7.067000000000002e-26,6.243e+01.0797.0860,2099.71010.76-.001262,2,1,P,1,477665,5,8,2,2,1,7,2.0,6.0
264,51,2067.2068649999997,1.13e-27,5.211e+01.0629.0700,4339.32740.74-.002358,3,2,P,6,467665,5,8,2,2,1,7,11.0,13.0
265,55,2067.286266,8.739e-24,1.425e+01.0612.0690,73.34020.75-.002540,1,0,R,6,477663,5,8,2,2,1,1,30.0,26.0
266,54,2067.6985440000003,9.146e-27,3.440e+01.0629.0700,2194.28380.74-.003440,2,1,P,6,477663,5,8,2,2,1,1,66.0,78.0
267,56,2067.751193,1.439e-28,2.881e+01.0612.0690,2142.93750.75-.002540,2,1,R,6,477663,5,8,2,2,1,1,180.0,156.0
268,55,2067.873071,4.438e-28,2.958e+01.0549.0600,2407.03370.71-.002640,2,1,R,14,477663,5,8,2,2,1,1,62.0,58.0
269,54,2068.3836100000003,1.289e-31,3.151e+01.0797.0860,4206.77920.76-.001793,3,2,R,0,467665,5,8,2,2,1,7,18.0,6.0
270,51,2068.802522,1.542e-23,3.337e+01.0567.0620,2440.30620.74-.003410,2,1,P,12,477663,5,8,2,2,1,1,23.0,25.0
271,51,2068.846945,6.744000000000001e-20,1.648e+01.0527.0570,656.78920.68-.003500,1,0,P,18,487663,5,8,2,2,1,1,35.0,37.0
272,54,2069.136866,9.493000000000001e-23,1.651e+01.0567.0620,292.19670.74-.003410,1,0,P,12,477663,5,8,2,2,1,1,138.0,150.0
273,53,2069.3387190000003,4.1469999999999996e-30,4.408e+01.0599.0670,4259.72060.75-.001760,3,2,R,7,467665,5,8,2,2,1,7,17.0,15.0
274,52,2069.655913,4.0689999999999995e-21,1.689e+01.0612.0690,102.90890.75-.002472,1,0,P,7,477665,5,8,2,2,1,7,26.0,30.0
275,53,2069.666663,7.025e-22,1.708e+01.0629.0700,76.89140.74-.002358,1,0,P,6,477665,5,8,2,2,1,7,11.0,13.0
276,52,2069.849011,2.222e-29,4.382e+01.0612.0690,4242.63000.75-.001783,3,2,R,6,467665,5,8,2,2,1,7,30.0,26.0
277,53,2070.499992,1.3040000000000002e-26,2.088e+01.0797.0860,2092.12160.76-.001793,2,1,R,0,477665,5,8,2,2,1,7,3.0,1.0
278,55,2070.53329,8.885e-24,1.445e+01.0599.0670,97.78300.75-.002600,1,0,R,7,477663,5,8,2,2,1,1,34.0,30.0
279,55,2070.836314,3.6849999999999997e-28,2.978e+01.0542.0590,2458.90330.70-.002690,2,1,R,15,477663,5,8,2,2,1,1,66.0,62.0
280,56,2071.043592,1.46e-28,2.920e+01.0599.0670,2167.76180.75-.002600,2,1,R,7,477663,5,8,2,2,1,1,204.0,180.0
281,51,2071.154689,1.0539999999999998e-27,5.338e+01.0650.0730,4316.68240.74-.002177,3,2,P,5,467665,5,8,2,2,1,7,9.0,11.0
282,54,2071.579081,8.509999999999999e-27,3.523e+01.0650.0730,2172.00340.74-.003310,2,1,P,5,477663,5,8,2,2,1,1,54.0,66.0
283,54,2071.996646,2.537e-31,3.801e+01.0748.0820,4210.45970.75-.001955,3,2,R,1,467665,5,8,2,2,1,7,30.0,18.0
284,56,2071.999406,3.442e-25,1.036e+01.0797.0860,0.00000.76-.002100,1,0,R,0,477663,5,8,2,2,1,1,36.0,12.0
285,53,2072.638079,4.063999999999999e-30,4.459e+01.0589.0660,4288.48450.75-.001710,3,2,R,8,467665,5,8,2,2,1,7,19.0,17.0
286,51,2072.987893,1.7690000000000002e-23,3.371e+01.0573.0630,2394.62790.75-.003620,2,1,P,11,477663,5,8,2,2,1,1,21.0,23.0
287,52,2073.194046,2.25e-29,4.441e+01.0599.0670,4267.89590.75-.001760,3,2,R,7,467665,5,8,2,2,1,7,34.0,30.0
288,54,2073.2460899999996,1.085e-22,1.667e+01.0573.0630,247.26180.75-.003620,1,0,P,11,477663,5,8,2,2,1,1,126.0,138.0
289,51,2073.264607,8.929000000000001e-20,1.661e+01.0535.0580,587.72090.69-.003350,1,0,P,17,487663,5,8,2,2,1,1,33.0,35.0
290,53,2073.489253,6.527e-22,1.749e+01.0650.0730,54.92440.74-.002177,1,0,P,5,477665,5,8,2,2,1,7,9.0,11.0
291,52,2073.525317,3.96e-21,1.720e+01.0629.0700,77.18500.74-.002358,1,0,P,6,477665,5,8,2,2,1,7,22.0,26.0
292,55,2073.749048,8.743000000000002e-24,1.461e+01.0589.0660,125.71520.75-.002420,1,0,R,8,477663,5,8,2,2,1,1,38.0,34.0
293,55,2073.767326,2.9980000000000005e-28,2.997e+01.0535.0580,2514.22090.69-.002740,2,1,R,16,477663,5,8,2,2,1,1,70.0,66.0
294,53,2074.064212,2.567e-26,2.519e+01.0748.0820,2095.75100.75-.001955,2,1,R,1,477665,5,8,2,2,1,7,5.0,3.0
295,56,2074.303551,1.434e-28,2.954e+01.0589.0660,2196.12990.75-.002420,2,1,R,8,477663,5,8,2,2,1,1,228.0,204.0
296,52,2074.362719,7.22e-26,2.104e+01.0797.0860,2096.06690.76-.001793,2,1,R,0,477665,5,8,2,2,1,7,6.0,2.0
297,51,2075.0682469999997,9.256e-28,5.522e+01.0676.0750,4297.81020.74-.001888,3,2,P,4,467665,5,8,2,2,1,7,7.0,9.0
298,54,2075.426632,7.465999999999999e-27,3.645e+01.0676.0750,2153.43510.74-.003090,2,1,P,4,477663,5,8,2,2,1,1,42.0,54.0
299,56,2075.515201,6.777999999999999e-25,1.250e+01.0748.0820,3.57880.75-.002400,1,0,R,1,477663,5,8,2,2,1,1,60.0,36.0
300,54,2075.575723,3.678e-31,4.095e+01.0709.0790,4217.82070.74-.001990,3,2,R,2,467665,5,8,2,2,1,7,42.0,30.0
301,53,2075.903716,3.865e-30,4.505e+01.0580.0640,4320.84040.75-.001685,3,2,R,9,467665,5,8,2,2,1,7,21.0,19.0
302,52,2076.5052969999997,2.204e-29,4.493e+01.0589.0660,4296.76860.75-.001710,3,2,R,8,467665,5,8,2,2,1,7,38.0,34.0
303,55,2076.665986,2.39e-28,3.016e+01.0527.0570,2572.98460.68-.002870,2,1,R,17,477663,5,8,2,2,1,1,74.0,70.0
304,55,2076.933419,8.353999999999999e-24,1.476e+01.0580.0640,157.13580.75-.002550,1,0,R,9,477663,5,8,2,2,1,1,42.0,38.0
305,51,2077.139876,1.9749999999999998e-23,3.408e+01.0580.0640,2352.74990.75-.003570,2,1,P,10,477663,5,8,2,2,1,1,19.0,21.0
306,53,2077.2799800000003,5.717999999999999e-22,1.809e+01.0676.0750,36.61740.74-.001888,1,0,P,4,477665,5,8,2,2,1,7,7.0,9.0
307,54,2077.323165,1.207e-22,1.685e+01.0580.0640,206.06560.75-.003570,1,0,P,10,477663,5,8,2,2,1,1,114.0,126.0
308,52,2077.36281,3.6810000000000005e-21,1.762e+01.0650.0730,55.13410.74-.002177,1,0,P,5,477665,5,8,2,2,1,7,18.0,22.0
309,56,2077.5309420000003,1.366e-28,2.984e+01.0580.0640,2228.04080.75-.002550,2,1,R,9,477663,5,8,2,2,1,1,252.0,228.0
310,53,2077.595639,3.723e-26,2.713e+01.0709.0790,2103.00970.74-.001990,2,1,R,2,477665,5,8,2,2,1,7,7.0,5.0
311,51,2077.649758,1.156e-19,1.674e+01.0542.0590,522.47510.70-.003290,1,0,P,16,487663,5,8,2,2,1,1,31.0,33.0
312,52,2077.94036,1.4209999999999999e-25,2.538e+01.0748.0820,2099.71010.75-.001955,2,1,R,1,477665,5,8,2,2,1,7,10.0,6.0
313,51,2078.947391,7.485e-28,5.831e+01.0709.0790,4282.71160.74-.001530,3,2,P,3,467665,5,8,2,2,1,7,5.0,7.0
314,56,2078.9993170000002,9.838e-25,1.346e+01.0709.0790,10.73620.74-.002620,1,0,R,2,477663,5,8,2,2,1,1,84.0,60.0
315,54,2079.1207010000003,4.657e-31,4.269e+01.0676.0750,4228.86170.74-.001938,3,2,R,3,467665,5,8,2,2,1,7,54.0,42.0
316,53,2079.135496,3.576e-30,4.547e+01.0573.0630,4356.78720.75-.001660,3,2,R,10,467665,5,8,2,2,1,7,23.0,21.0
317,54,2079.2410600000003,6.03e-27,3.848e+01.0709.0790,2138.57960.74-.002030,2,1,P,3,477663,5,8,2,2,1,1,30.0,42.0
318,55,2079.532173,1.867e-28,3.033e+01.0519.0560,2635.19220.67-.002650,2,1,R,18,477663,5,8,2,2,1,1,78.0,74.0
319,52,2079.782628,2.0949999999999998e-29,4.539e+01.0580.0640,4329.24690.75-.001685,3,2,R,9,467665,5,8,2,2,1,7,42.0,38.0
320,55,2080.086281,7.769e-24,1.490e+01.0573.0630,192.04380.75-.002540,1,0,R,10,477663,5,8,2,2,1,1,46.0,42.0
321,56,2080.7256390000002,1.2670000000000002e-28,3.012e+01.0573.0630,2263.49320.75-.002540,2,1,R,10,477663,5,8,2,2,1,1,276.0,252.0
322,53,2081.0387100000003,4.614e-22,1.910e+01.0709.0790,21.97100.74-.001530,1,0,P,3,477665,5,8,2,2,1,7,5.0,7.0
323,53,2081.094138,4.7179999999999995e-26,2.828e+01.0676.0750,2113.89740.74-.001938,2,1,R,3,477665,5,8,2,2,1,7,9.0,7.0
324,52,2081.168256,3.226e-21,1.823e+01.0676.0750,36.75720.74-.001888,1,0,P,4,477665,5,8,2,2,1,7,14.0,18.0
325,51,2081.258324,2.143e-23,3.448e+01.0589.0660,2314.67390.75-.003590,2,1,P,9,477663,5,8,2,2,1,1,17.0,19.0
326,54,2081.367951,1.306e-22,1.705e+01.0589.0660,168.60960.75-.003590,1,0,P,9,477663,5,8,2,2,1,1,102.0,114.0
327,52,2081.485018,2.0620000000000001e-25,2.733e+01.0709.0790,2106.99640.74-.001990,2,1,R,2,477665,5,8,2,2,1,7,14.0,10.0
328,51,2082.002253,1.464e-19,1.689e+01.0549.0600,461.05440.71-.003260,1,0,P,15,487663,5,8,2,2,1,1,29.0,31.0
329,53,2082.333287,3.2249999999999996e-30,4.585e+01.0567.0620,4396.32360.74-.001650,3,2,R,11,467665,5,8,2,2,1,7,25.0,23.0
330,55,2082.3657670000002,1.4310000000000001e-28,3.051e+01.0510.0550,2700.84160.67-.002790,2,1,R,19,477663,5,8,2,2,1,1,82.0,78.0
331,56,2082.451625,1.2470000000000001e-24,1.404e+01.0676.0750,21.47200.74-.002530,1,0,R,3,477663,5,8,2,2,1,1,108.0,84.0
332,54,2082.6314420000003,5.429e-31,4.388e+01.0650.0730,4243.58240.74-.001847,3,2,R,4,467665,5,8,2,2,1,7,66.0,54.0
333,51,2082.791976,5.282e-28,6.515e+01.0748.0820,4271.38710.75-.001335,3,2,P,2,467665,5,8,2,2,1,7,3.0,5.0
334,54,2083.022223,4.252000000000001e-27,4.300e+01.0748.0820,2127.43750.75-.002660,2,1,P,2,477663,5,8,2,2,1,1,18.0,30.0
335,52,2083.025905,1.9369999999999998e-29,4.581e+01.0573.0630,4365.32960.75-.001660,3,2,R,10,467665,5,8,2,2,1,7,46.0,42.0
336,55,2083.207515,7.046e-24,1.503e+01.0567.0620,230.43790.74-.002500,1,0,R,11,477663,5,8,2,2,1,1,50.0,46.0
337,56,2083.887514,1.146e-28,3.038e+01.0567.0620,2302.48610.74-.002500,2,1,R,11,477663,5,8,2,2,1,1,300.0,276.0
338,53,2084.559577,5.505e-26,2.908e+01.0650.0730,2128.41370.74-.001847,2,1,R,4,477665,5,8,2,2,1,7,11.0,9.0
339,53,2084.76531,3.2510000000000003e-22,2.134e+01.0748.0820,10.98570.75-.001335,1,0,P,2,477665,5,8,2,2,1,7,3.0,5.0
340,52,2084.941523,2.604e-21,1.925e+01.0709.0790,22.05490.74-.001530,1,0,P,3,477665,5,8,2,2,1,7,10.0,14.0
341,52,2084.996559,2.612e-25,2.850e+01.0676.0750,2117.92550.74-.001938,2,1,R,3,477665,5,8,2,2,1,7,18.0,14.0
342,55,2085.166648,1.0759999999999998e-28,3.068e+01.0500.0540,2769.93050.67-.003130,2,1,R,20,477623,5,8,2,2,1,1,86.0,82.0
343,51,2085.34309,2.255e-23,3.494e+01.0599.0670,2280.40120.75-.003580,2,1,P,8,477663,5,8,2,2,1,1,15.0,17.0
344,54,2085.380307,1.37e-22,1.728e+01.0599.0670,134.89520.75-.003580,1,0,P,8,477663,5,8,2,2,1,1,90.0,102.0
345,53,2085.496955,2.838e-30,4.622e+01.0561.0610,4439.44810.73-.001707,3,2,R,12,467665,5,8,2,2,1,7,27.0,25.0
346,56,2085.871998,1.457e-24,1.443e+01.0650.0730,35.78580.74-.002660,1,0,R,4,477663,5,8,2,2,1,1,132.0,108.0
347,54,2086.107806,5.967999999999999e-31,4.479e+01.0629.0700,4261.98230.74-.001807,3,2,R,5,467665,5,8,2,2,1,7,78.0,66.0
348,52,2086.234994,1.745e-29,4.620e+01.0567.0620,4405.01550.74-.001650,3,2,R,11,467665,5,8,2,2,1,7,50.0,46.0
349,55,2086.2969989999997,6.2379999999999996e-24,1.514e+01.0561.0610,272.31680.73-.002580,1,0,R,12,477663,5,8,2,2,1,1,54.0,50.0
350,51,2086.321945,1.812e-19,1.703e+01.0555.0610,403.46120.72-.003350,1,0,P,14,487663,5,8,2,2,1,1,27.0,29.0
351,51,2086.601854,2.745e-28,9.827e+01.0797.0860,4263.83720.76-.001262,3,2,P,1,467665,5,8,2,2,1,7,1.0,3.0
352,54,2086.769984,2.208e-27,6.485e+01.0797.0860,2120.00920.76-.003010,2,1,P,1,477663,5,8,2,2,1,1,6.0,18.0
353,56,2087.01644,1.0109999999999998e-28,3.062e+01.0561.0610,2345.01790.73-.002580,2,1,R,12,477663,5,8,2,2,1,1,324.0,300.0
354,55,2087.934694,7.936e-29,3.084e+01.0491.0530,2842.45650.67-.003140,2,1,R,21,477623,5,8,2,2,1,1,90.0,86.0
355,53,2087.991822,6.06e-26,2.968e+01.0629.0700,2146.55810.74-.001807,2,1,R,5,477665,5,8,2,2,1,7,13.0,11.0
356,53,2088.4596460000002,1.688e-22,3.219e+01.0797.0860,3.66190.76-.001262,1,0,P,1,477665,5,8,2,2,1,7,1.0,3.0
357,52,2088.4748489999997,3.0470000000000006e-25,2.930e+01.0650.0730,2132.49690.74-.001847,2,1,R,4,477665,5,8,2,2,1,7,22.0,18.0
358,53,2088.6263670000003,2.44e-30,4.656e+01.0555.0610,4486.15910.72-.001768,3,2,R,13,467665,5,8,2,2,1,7,29.0,27.0
359,52,2088.682476,1.835e-21,2.150e+01.0748.0820,11.02760.75-.001335,1,0,P,2,477665,5,8,2,2,1,7,6.0,10.0
360,56,2089.26031,1.606e-24,1.473e+01.0629.0700,53.67720.74-.002590,1,0,R,5,477663,5,8,2,2,1,1,156.0,132.0
361,55,2089.354612,5.398e-24,1.526e+01.0555.0610,317.67910.72-.002590,1,0,R,13,477663,5,8,2,2,1,1,58.0,54.0
362,54,2089.360096,1.39e-22,1.754e+01.0612.0690,104.92370.75-.003490,1,0,P,7,477663,5,8,2,2,1,1,78.0,90.0
363,51,2089.394028,2.292e-23,3.548e+01.0612.0690,2249.93340.75-.003490,2,1,P,7,477663,5,8,2,2,1,1,13.0,15.0
364,52,2089.409761,1.535e-29,4.656e+01.0561.0610,4448.30300.73-.001707,3,2,R,12,467665,5,8,2,2,1,7,54.0,50.0
365,54,2089.549652,6.265999999999999e-31,4.552e+01.0612.0690,4284.06070.75-.001783,3,2,R,6,467665,5,8,2,2,1,7,90.0,78.0
366,56,2090.11229,8.723e-29,3.084e+01.0555.0610,2391.08710.72-.002590,2,1,R,13,477663,5,8,2,2,1,1,348.0,324.0
367,51,2090.608687,2.189e-19,1.719e+01.0561.0610,349.69750.73-.003510,1,0,P,13,487663,5,8,2,2,1,1,25.0,27.0
