,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
181,222,2283.709492,5.827999999999999e-32,1.227e-05.0250.0250,887.56270.200.000000,1,0,Q,21q,344440,4,3,2,1,1,0,1548.0,1548.0
182,221,2283.772036,8.998e-39,6.074e-09.0200.0200,5236.10070.200.000000,1,0,Q,51q,344440,4,3,2,1,1,0,309.0,309.0
183,221,2283.958593,1.1379999999999997e-36,1.208e-08.0200.0200,4280.69860.200.000000,2,1,Q,31q,344440,4,3,2,1,1,0,189.0,189.0
184,221,2284.179972,3.9899999999999996e-38,1.466e-08.0663.0660,4631.16610.810.000000,3,2,S,0q,344440,4,3,2,1,1,0,30.0,6.0
185,222,2284.4033280000003,8.228e-32,1.226e-05.0273.0270,806.96980.200.000000,1,0,Q,20q,344440,4,3,2,1,1,0,1476.0,1476.0
186,221,2285.040199,3.9849999999999995e-36,1.211e-08.0200.0200,4159.10550.200.000000,2,1,Q,30q,344440,4,3,2,1,1,0,366.0,366.0
187,222,2285.064096,1.137e-31,1.226e-05.0299.0300,730.19710.200.000000,1,0,Q,19q,344440,4,3,2,1,1,0,1404.0,1404.0
188,221,2285.549336,4.6689999999999996e-38,6.091e-09.0200.0200,5036.19950.200.000000,1,0,Q,50q,344440,4,3,2,1,1,0,606.0,606.0
189,222,2285.6917989999997,1.539e-31,1.225e-05.0327.0330,657.24710.270.000000,1,0,Q,18q,344440,4,3,2,1,1,0,1332.0,1332.0
190,221,2285.800938,2.019e-28,1.037e-08.0512.0510,83.55270.750.000000,1,0,O,6q,344440,4,3,2,1,1,0,54.0,78.0
191,221,2286.086835,3.418e-36,1.213e-08.0200.0200,4041.39280.200.000000,2,1,Q,29q,344440,4,3,2,1,1,0,177.0,177.0
192,222,2286.286442,2.038e-31,1.225e-05.0332.0330,588.12220.340.000000,1,0,Q,17q,344440,4,3,2,1,1,0,1260.0,1260.0
193,222,2286.8480289999998,2.642e-31,1.225e-05.0339.0340,522.82490.410.000000,1,0,Q,16q,344440,4,3,2,1,1,0,1188.0,1188.0
194,221,2287.0985100000003,1.149e-35,1.215e-08.0200.0200,3927.56450.200.000000,2,1,Q,28q,344440,4,3,2,1,1,0,342.0,342.0
195,221,2287.291567,5.944e-38,6.109e-09.0200.0200,4840.10260.200.000000,1,0,Q,49q,344440,4,3,2,1,1,0,297.0,297.0
196,222,2287.376563,3.35e-31,1.224e-05.0330.0330,461.35730.470.000000,1,0,Q,15q,344440,4,3,2,1,1,0,1116.0,1116.0
197,222,2287.872048,4.15e-31,1.224e-05.0357.0360,403.72150.520.000000,1,0,Q,14q,344440,4,3,2,1,1,0,1044.0,1044.0
198,221,2288.075231,9.47e-36,1.217e-08.0200.0200,3817.62480.200.000000,2,1,Q,27q,344440,4,3,2,1,1,0,165.0,165.0
199,222,2288.3344859999997,5.022e-31,1.223e-05.0356.0360,349.91930.570.000000,1,0,Q,13q,344440,4,3,2,1,1,0,972.0,972.0
200,222,2288.76388,5.934e-31,1.223e-05.0374.0370,299.95260.620.000000,1,0,Q,12q,344440,4,3,2,1,1,0,900.0,900.0
201,221,2288.998742,2.97e-37,6.127e-09.0200.0200,4647.81680.200.000000,1,0,Q,48q,344440,4,3,2,1,1,0,582.0,582.0
202,221,2289.017005,3.058e-35,1.219e-08.0200.0200,3711.57730.200.000000,2,1,Q,26q,344440,4,3,2,1,1,0,318.0,318.0
203,222,2289.160234,6.8400000000000005e-31,1.223e-05.0432.0430,253.82300.650.000000,1,0,Q,11q,344440,4,3,2,1,1,0,828.0,828.0
204,221,2289.42137,1.766e-33,4.790e-08.0588.0590,2341.74470.780.000000,2,1,O,2q,344440,4,3,2,1,1,0,6.0,30.0
205,222,2289.52355,7.6799999999999996e-31,1.223e-05.0466.0470,211.53220.680.000000,1,0,Q,10q,344440,4,3,2,1,1,0,756.0,756.0
206,222,2289.85383,8.394e-31,1.222e-05.0472.0470,173.08140.710.000000,1,0,Q,9q,344440,4,3,2,1,1,0,684.0,684.0
207,221,2289.92384,2.4199999999999995e-35,1.221e-08.0200.0200,3609.42590.200.000000,2,1,Q,25q,344440,4,3,2,1,1,0,153.0,153.0
208,222,2290.151076,8.906e-31,1.222e-05.0469.0470,138.47210.730.000000,1,0,Q,8q,344440,4,3,2,1,1,0,612.0,612.0
209,222,2290.41529,9.154e-31,1.222e-05.0476.0480,107.70530.740.000000,1,0,Q,7q,344440,4,3,2,1,1,0,540.0,540.0
210,222,2290.6464739999997,9.088e-31,1.222e-05.0469.0470,80.78210.750.000000,1,0,Q,6q,344440,4,3,2,1,1,0,468.0,468.0
211,221,2290.670876,3.6399999999999996e-37,6.144e-09.0200.0200,4459.34900.200.000000,1,0,Q,47q,344440,4,3,2,1,1,0,285.0,285.0
212,221,2290.795743,7.501999999999999e-35,1.223e-08.0200.0200,3511.17410.200.000000,2,1,Q,24q,344440,4,3,2,1,1,0,294.0,294.0
213,222,2290.8446289999997,8.666e-31,1.222e-05.0477.0480,57.70350.760.000000,1,0,Q,5q,344440,4,3,2,1,1,0,396.0,396.0
214,222,2291.009756,7.892e-31,1.222e-05.0490.0490,38.47010.760.000000,1,0,Q,4q,344440,4,3,2,1,1,0,324.0,324.0
215,222,2291.1418559999997,6.7879999999999995e-31,1.222e-05.0509.0510,23.08250.770.000000,1,0,Q,3q,344440,4,3,2,1,1,0,252.0,252.0
216,222,2291.240931,5.496e-31,1.221e-05.0535.0530,11.54150.780.000000,1,0,Q,2q,344440,4,3,2,1,1,0,180.0,180.0
217,222,2291.3069800000003,4.792e-31,1.221e-05.0567.0570,3.84720.790.000000,1,0,Q,1q,344440,4,3,2,1,1,0,108.0,108.0
218,221,2291.63272,5.695e-35,1.225e-08.0214.0210,3416.82530.200.000000,2,1,Q,23q,344440,4,3,2,1,1,0,141.0,141.0
219,221,2291.893685,3.586e-38,1.932e-08.0621.0620,4635.07560.790.000000,3,2,S,1q,344440,4,3,2,1,1,0,21.0,9.0
220,221,2292.3079829999997,1.7509999999999998e-36,6.161e-09.0200.0200,4274.70550.200.000000,1,0,Q,46q,344440,4,3,2,1,1,0,558.0,558.0
221,221,2292.434777,1.6939999999999999e-34,1.227e-08.0230.0230,3326.38290.200.000000,2,1,Q,22q,344440,4,3,2,1,1,0,270.0,270.0
222,221,2293.20192,1.2329999999999999e-34,1.228e-08.0250.0250,3239.85010.200.000000,2,1,Q,21q,344440,4,3,2,1,1,0,129.0,129.0
223,221,2293.894793,9.408e-29,1.114e-08.0525.0520,59.68260.760.000000,1,0,O,5q,344440,4,3,2,1,1,0,21.0,33.0
224,221,2293.910075,2.065e-36,6.176e-09.0200.0200,4093.89290.200.000000,1,0,Q,45q,344440,4,3,2,1,1,0,273.0,273.0
225,221,2293.934155,3.5169999999999996e-34,1.230e-08.0273.0270,3157.22980.200.000000,2,1,Q,20q,344440,4,3,2,1,1,0,246.0,246.0
226,221,2294.631487,2.454e-34,1.232e-08.0299.0300,3078.52490.200.000000,2,1,Q,19q,344440,4,3,2,1,1,0,117.0,117.0
227,221,2295.293921,6.7029999999999985e-34,1.233e-08.0327.0330,3003.73830.270.000000,2,1,Q,18q,344440,4,3,2,1,1,0,222.0,222.0
228,221,2295.477165,9.558999999999999e-36,6.192e-09.0200.0200,3916.91750.200.000000,1,0,Q,44q,344440,4,3,2,1,1,0,534.0,534.0
229,221,2295.9214629999997,4.476999999999999e-34,1.235e-08.0332.0330,2932.87250.340.000000,2,1,Q,17q,344440,4,3,2,1,1,0,105.0,105.0
230,221,2296.514117,1.17e-33,1.237e-08.0339.0340,2865.93000.410.000000,2,1,Q,16q,344440,4,3,2,1,1,0,198.0,198.0
231,221,2297.0092649999997,1.085e-35,6.206e-09.0200.0200,3743.78520.200.000000,1,0,Q,43q,344440,4,3,2,1,1,0,261.0,261.0
232,221,2297.0718859999997,7.47e-34,1.238e-08.0330.0330,2802.91320.470.000000,2,1,Q,15q,344440,4,3,2,1,1,0,93.0,93.0
233,221,2297.5947760000004,1.864e-33,1.239e-08.0357.0360,2743.82420.520.000000,2,1,Q,14q,344440,4,3,2,1,1,0,174.0,174.0
234,221,2298.082789,1.136e-33,1.242e-08.0356.0360,2688.66510.570.000000,2,1,Q,13q,344440,4,3,2,1,1,0,81.0,81.0
235,221,2298.506388,4.834000000000001e-35,6.223e-09.0200.0200,3574.50230.200.000000,1,0,Q,42q,344440,4,3,2,1,1,0,510.0,510.0
236,221,2298.53593,2.7009999999999998e-33,1.243e-08.0374.0370,2637.43790.620.000000,2,1,Q,12q,344440,4,3,2,1,1,0,150.0,150.0
237,221,2298.954202,1.565e-33,1.245e-08.0432.0430,2590.14440.650.000000,2,1,Q,11q,344440,4,3,2,1,1,0,69.0,69.0
238,221,2299.337607,3.534e-33,1.247e-08.0466.0470,2546.78620.680.000000,2,1,Q,10q,344440,4,3,2,1,1,0,126.0,126.0
239,221,2299.5717489999997,1.004e-37,2.200e-08.0588.0590,4642.89460.780.000000,3,2,S,2q,344440,4,3,2,1,1,0,54.0,30.0
240,221,2299.6861480000002,1.94e-33,1.250e-08.0472.0470,2507.36480.710.000000,2,1,Q,9q,344440,4,3,2,1,1,0,57.0,57.0
241,221,2299.968546,5.28e-35,6.238e-09.0200.0200,3409.07460.200.000000,1,0,Q,41q,344440,4,3,2,1,1,0,249.0,249.0
242,221,2299.999829,4.1339999999999995e-33,1.253e-08.0469.0470,2471.88160.730.000000,2,1,Q,8q,344440,4,3,2,1,1,0,102.0,102.0
243,221,2300.27865,2.1329999999999997e-33,1.257e-08.0476.0480,2440.33790.740.000000,2,1,Q,7q,344440,4,3,2,1,1,0,45.0,45.0
244,221,2300.522614,4.2479999999999996e-33,1.264e-08.0469.0470,2412.73470.750.000000,2,1,Q,6q,344440,4,3,2,1,1,0,78.0,78.0
245,221,2300.731723,2.032e-33,1.274e-08.0477.0480,2389.07300.760.000000,2,1,Q,5q,344440,4,3,2,1,1,0,33.0,33.0
246,221,2300.9059780000002,3.706999999999999e-33,1.290e-08.0490.0490,2369.35370.760.000000,2,1,Q,4q,344440,4,3,2,1,1,0,54.0,54.0
247,221,2301.045381,1.5979999999999998e-33,1.325e-08.0509.0510,2353.57740.770.000000,2,1,Q,3q,344440,4,3,2,1,1,0,21.0,21.0
248,221,2301.149932,2.5909999999999997e-33,1.420e-08.0535.0530,2341.74470.780.000000,2,1,Q,2q,344440,4,3,2,1,1,0,30.0,30.0
249,221,2301.2196329999997,1.131e-33,1.988e-08.0567.0570,2333.85600.790.000000,2,1,Q,1q,344440,4,3,2,1,1,0,9.0,9.0
250,221,2301.395748,2.263e-34,6.253e-09.0200.0200,3247.50780.200.000000,1,0,Q,40q,344440,4,3,2,1,1,0,486.0,486.0
251,221,2301.9551420000003,1.628e-28,1.234e-08.0542.0540,39.78950.760.000000,1,0,O,4q,344440,4,3,2,1,1,0,30.0,54.0
252,222,2302.782397,4.175999999999999e-31,1.235e-05.0663.0660,0.00000.810.000000,1,0,S,0q,344440,4,3,2,1,1,0,36.0,36.0
253,221,2302.788007,2.377e-34,6.265e-09.0200.0200,3089.80750.200.000000,1,0,Q,39q,344440,4,3,2,1,1,0,237.0,237.0
254,221,2304.145333,9.798999999999998e-34,6.281e-09.0200.0200,2935.97920.200.000000,1,0,Q,38q,344440,4,3,2,1,1,0,462.0,462.0
255,221,2305.467736,9.901e-34,6.294e-09.0200.0200,2786.02830.200.000000,1,0,Q,37q,344440,4,3,2,1,1,0,225.0,225.0
256,221,2306.755226,3.924e-33,6.307e-09.0200.0200,2639.96000.200.000000,1,0,Q,36q,344440,4,3,2,1,1,0,438.0,438.0
257,221,2307.2138879999998,6.250999999999999e-38,2.388e-08.0562.0560,4654.62280.770.000000,3,2,S,3q,344440,4,3,2,1,1,0,33.0,21.0
258,221,2308.0078129999997,3.8129999999999994e-33,6.321e-09.0200.0200,2497.77920.200.000000,1,0,Q,35q,344440,4,3,2,1,1,0,213.0,213.0
259,221,2309.225505,1.453e-32,6.334e-09.0200.0200,2359.49110.200.000000,1,0,Q,34q,344440,4,3,2,1,1,0,414.0,414.0
260,221,2309.981711,6.269e-29,1.476e-08.0562.0560,23.87430.770.000000,1,0,O,3q,344440,4,3,2,1,1,0,9.0,21.0
261,222,2310.377204,7.504000000000001e-31,1.244e-05.0621.0620,3.84720.790.000000,1,0,S,1q,344440,4,3,2,1,1,0,108.0,108.0
262,221,2310.408312,1.357e-32,6.347e-09.0200.0200,2225.10030.200.000000,1,0,Q,33q,344440,4,3,2,1,1,0,201.0,201.0
263,221,2311.556242,4.969e-32,6.358e-09.0200.0200,2094.61150.200.000000,1,0,Q,32q,344440,4,3,2,1,1,0,390.0,390.0
264,221,2312.669303,4.4589999999999994e-32,6.370e-09.0200.0200,1968.02930.200.000000,1,0,Q,31q,344440,4,3,2,1,1,0,189.0,189.0
265,221,2312.983045,1.973e-33,1.031e-08.0663.0660,2329.91160.810.000000,2,1,S,0q,344440,4,3,2,1,1,0,30.0,6.0
266,221,2313.747503,1.569e-31,6.381e-09.0200.0200,1845.35800.200.000000,1,0,Q,30q,344440,4,3,2,1,1,0,366.0,366.0
267,221,2314.790851,1.3519999999999998e-31,6.390e-09.0200.0200,1726.60190.200.000000,1,0,Q,29q,344440,4,3,2,1,1,0,177.0,177.0
268,221,2314.819822,1.447e-37,2.540e-08.0542.0540,4670.25960.760.000000,3,2,S,4q,344440,4,3,2,1,1,0,78.0,54.0
269,221,2315.7993530000003,4.57e-31,6.402e-09.0200.0200,1611.76520.200.000000,1,0,Q,28q,344440,4,3,2,1,1,0,342.0,342.0
270,221,2316.773017,3.7829999999999996e-31,6.412e-09.0200.0200,1500.85180.200.000000,1,0,Q,27q,344440,4,3,2,1,1,0,165.0,165.0
271,221,2317.711849,1.227e-30,6.421e-09.0200.0200,1393.86550.200.000000,1,0,Q,26q,344440,4,3,2,1,1,0,318.0,318.0
272,222,2317.938341,1.051e-30,1.253e-05.0588.0590,11.54150.780.000000,1,0,S,2q,344440,4,3,2,1,1,0,180.0,180.0
273,221,2317.974225,7.515e-29,2.522e-08.0588.0590,11.93730.780.000000,1,0,O,2q,344440,4,3,2,1,1,0,6.0,30.0
274,221,2318.615855,9.754e-31,6.434e-09.0200.0200,1290.81000.200.000000,1,0,Q,25q,344440,4,3,2,1,1,0,153.0,153.0
275,221,2319.485043,3.037e-30,6.444e-09.0200.0200,1191.68900.200.000000,1,0,Q,24q,344440,4,3,2,1,1,0,294.0,294.0
276,221,2320.319418,2.315e-30,6.453e-09.0214.0210,1096.50590.200.000000,1,0,Q,23q,344440,4,3,2,1,1,0,141.0,141.0
277,221,2320.7667760000004,1.772e-33,1.358e-08.0621.0620,2333.85600.790.000000,2,1,S,1q,344440,4,3,2,1,1,0,21.0,9.0
278,221,2321.118985,6.912e-30,6.462e-09.0230.0230,1005.26390.200.000000,1,0,Q,22q,344440,4,3,2,1,1,0,270.0,270.0
279,221,2321.8837510000003,5.051e-30,6.470e-09.0250.0250,917.96630.200.000000,1,0,Q,21q,344440,4,3,2,1,1,0,129.0,129.0
280,221,2322.3892739999997,7.926e-38,2.670e-08.0525.0520,4689.80470.760.000000,3,2,S,5q,344440,4,3,2,1,1,0,45.0,33.0
281,221,2322.61372,1.445e-29,6.477e-09.0273.0270,834.61610.200.000000,1,0,Q,20q,344440,4,3,2,1,1,0,246.0,246.0
282,221,2323.308897,1.012e-29,6.488e-09.0299.0300,755.21600.200.000000,1,0,Q,19q,344440,4,3,2,1,1,0,117.0,117.0
283,221,2323.969287,2.773e-29,6.496e-09.0327.0330,679.76900.270.000000,1,0,Q,18q,344440,4,3,2,1,1,0,222.0,222.0
284,221,2324.5948940000003,1.8579999999999998e-29,6.505e-09.0332.0330,608.27760.340.000000,1,0,Q,17q,344440,4,3,2,1,1,0,105.0,105.0
285,221,2325.185723,4.8679999999999995e-29,6.512e-09.0339.0340,540.74430.410.000000,1,0,Q,16q,344440,4,3,2,1,1,0,198.0,198.0
286,222,2325.46555,1.3099999999999999e-30,1.263e-05.0562.0560,23.08250.770.000000,1,0,S,3q,344440,4,3,2,1,1,0,252.0,252.0
287,221,2325.7417769999997,3.117e-29,6.521e-09.0330.0330,477.17140.470.000000,1,0,Q,15q,344440,4,3,2,1,1,0,93.0,93.0
288,221,2326.26306,7.798e-29,6.529e-09.0357.0360,417.56110.520.000000,1,0,Q,14q,344440,4,3,2,1,1,0,174.0,174.0
289,221,2326.749576,4.762e-29,6.538e-09.0356.0360,361.91560.570.000000,1,0,Q,13q,344440,4,3,2,1,1,0,81.0,81.0
290,221,2327.2013269999998,1.135e-28,6.548e-09.0374.0370,310.23660.620.000000,1,0,Q,12q,344440,4,3,2,1,1,0,150.0,150.0
291,221,2327.6183170000004,6.59e-29,6.556e-09.0432.0430,262.52610.650.000000,1,0,Q,11q,344440,4,3,2,1,1,0,69.0,69.0
292,221,2328.000549,1.491e-28,6.570e-09.0466.0470,218.78560.680.000000,1,0,Q,10q,344440,4,3,2,1,1,0,126.0,126.0
293,221,2328.348024,8.196e-29,6.582e-09.0472.0470,179.01680.710.000000,1,0,Q,9q,344440,4,3,2,1,1,0,57.0,57.0
294,221,2328.514965,4.9589999999999996e-33,1.546e-08.0588.0590,2341.74470.780.000000,2,1,S,2q,344440,4,3,2,1,1,0,54.0,30.0
295,221,2328.660745,1.75e-28,6.601e-09.0469.0470,143.22090.730.000000,1,0,Q,8q,344440,4,3,2,1,1,0,102.0,102.0
296,221,2328.938714,9.039e-29,6.622e-09.0476.0480,111.39910.740.000000,1,0,Q,7q,344440,4,3,2,1,1,0,45.0,45.0
297,221,2329.181934,1.8019999999999999e-28,6.654e-09.0469.0470,83.55270.750.000000,1,0,Q,6q,344440,4,3,2,1,1,0,78.0,78.0
298,221,2329.3904039999998,8.627e-29,6.706e-09.0477.0480,59.68260.760.000000,1,0,Q,5q,344440,4,3,2,1,1,0,33.0,33.0
299,221,2329.564128,1.5750000000000002e-28,6.793e-09.0490.0490,39.78950.760.000000,1,0,Q,4q,344440,4,3,2,1,1,0,54.0,54.0
300,221,2329.703105,6.796999999999999e-29,6.978e-09.0509.0510,23.87430.770.000000,1,0,Q,3q,344440,4,3,2,1,1,0,21.0,21.0
301,221,2329.807338,1.1030000000000001e-28,7.480e-09.0535.0530,11.93730.780.000000,1,0,Q,2q,344440,4,3,2,1,1,0,30.0,30.0
302,221,2329.876826,4.8139999999999997e-29,1.047e-08.0567.0570,3.97920.790.000000,1,0,Q,1q,344440,4,3,2,1,1,0,9.0,9.0
303,221,2329.921966,1.662e-37,2.786e-08.0512.0510,4713.25730.750.000000,3,2,S,6q,344440,4,3,2,1,1,0,102.0,78.0
304,222,2332.958572,1.5180000000000001e-30,1.272e-05.0542.0540,38.47010.760.000000,1,0,S,4q,344440,4,3,2,1,1,0,324.0,324.0
305,221,2336.227335,3.088e-33,1.680e-08.0562.0560,2353.57740.770.000000,2,1,S,3q,344440,4,3,2,1,1,0,33.0,21.0
306,221,2337.4176199999997,8.396e-38,2.895e-08.0499.0500,4740.61650.740.000000,3,2,S,7q,344440,4,3,2,1,1,0,57.0,45.0
307,222,2340.417148,1.666e-30,1.282e-05.0525.0530,57.70350.760.000000,1,0,S,5q,344440,4,3,2,1,1,0,396.0,396.0
308,221,2341.744682,8.4e-29,5.431e-09.0663.0660,0.00000.810.000000,1,0,S,0q,344440,4,3,2,1,1,0,30.0,6.0
309,221,2343.903609,7.140999999999999e-33,1.786e-08.0542.0540,2369.35370.760.000000,2,1,S,4q,344440,4,3,2,1,1,0,78.0,54.0
310,221,2344.875955,1.641e-37,2.999e-08.0488.0490,4771.88140.730.000000,3,2,S,8q,344440,4,3,2,1,1,0,126.0,102.0
311,222,2347.841021,1.7499999999999998e-30,1.291e-05.0512.0510,80.78210.750.000000,1,0,S,6q,344440,4,3,2,1,1,0,468.0,468.0
312,221,2349.59822,7.546e-29,7.153e-09.0621.0620,3.97920.790.000000,1,0,S,1q,344440,4,3,2,1,1,0,21.0,9.0
313,221,2351.54351,3.91e-33,1.878e-08.0525.0520,2389.07300.760.000000,2,1,S,5q,344440,4,3,2,1,1,0,45.0,33.0
314,221,2352.296694,7.774999999999999e-38,3.098e-08.0476.0480,4807.05090.710.000000,3,2,S,9q,344440,4,3,2,1,1,0,69.0,57.0
315,222,2355.229929,1.7709999999999997e-30,1.300e-05.0499.0500,107.70530.740.000000,1,0,S,7q,344440,4,3,2,1,1,0,540.0,540.0
316,221,2357.416324,2.1109999999999998e-28,8.143e-09.0588.0590,11.93730.780.000000,1,0,S,2q,344440,4,3,2,1,1,0,54.0,30.0
317,221,2359.14676,8.193e-33,1.960e-08.0512.0510,2412.73470.750.000000,2,1,S,6q,344440,4,3,2,1,1,0,102.0,78.0
318,221,2359.679557,1.4329999999999999e-37,3.196e-08.0463.0460,4846.12380.680.000000,3,2,S,10q,344440,4,3,2,1,1,0,150.0,126.0
319,222,2362.583615,1.734e-30,1.310e-05.0488.0490,138.47210.730.000000,1,0,S,8q,344440,4,3,2,1,1,0,612.0,612.0
320,221,2365.198717,1.314e-28,8.848e-09.0562.0560,23.87430.770.000000,1,0,S,3q,344440,4,3,2,1,1,0,33.0,21.0
321,221,2366.713081,4.1329999999999995e-33,2.036e-08.0499.0500,2440.33790.740.000000,2,1,S,7q,344440,4,3,2,1,1,0,57.0,45.0
322,221,2367.024264,6.425e-38,3.290e-08.0448.0450,4889.09860.650.000000,3,2,S,11q,344440,4,3,2,1,1,0,81.0,69.0
323,222,2369.901819,1.648e-30,1.320e-05.0476.0480,173.08140.710.000000,1,0,S,9q,344440,4,3,2,1,1,0,684.0,684.0
324,221,2372.945123,3.037e-28,9.409e-09.0542.0540,39.78950.760.000000,1,0,S,4q,344440,4,3,2,1,1,0,78.0,54.0
325,221,2374.242195,8.066e-33,2.109e-08.0488.0490,2471.88160.730.000000,2,1,S,8q,344440,4,3,2,1,1,0,126.0,102.0
326,221,2374.3305370000003,1.124e-37,3.386e-08.0433.0430,4935.97390.620.000000,3,2,S,12q,344440,4,3,2,1,1,0,174.0,150.0
327,222,2377.18428,1.523e-30,1.329e-05.0463.0460,211.53220.680.000000,1,0,S,10q,344440,4,3,2,1,1,0,756.0,756.0
328,221,2380.655265,1.661e-28,9.889e-09.0525.0520,59.68260.760.000000,1,0,S,5q,344440,4,3,2,1,1,0,45.0,33.0
329,221,2381.598094,4.793000000000001e-38,3.479e-08.0415.0420,4986.74790.570.000000,3,2,S,13q,344440,4,3,2,1,1,0,93.0,81.0
330,221,2381.733823,3.817e-33,2.179e-08.0476.0480,2507.36480.710.000000,2,1,S,9q,344440,4,3,2,1,1,0,69.0,57.0
331,222,2384.430741,1.37e-30,1.339e-05.0448.0450,253.82300.650.000000,1,0,S,11q,344440,4,3,2,1,1,0,828.0,828.0
332,221,2388.328865,3.478e-28,1.033e-08.0512.0510,83.55270.750.000000,1,0,S,6q,344440,4,3,2,1,1,0,102.0,78.0
333,221,2388.826657,7.986999999999999e-38,3.573e-08.0396.0400,5041.41900.520.000000,3,2,S,14q,344440,4,3,2,1,1,0,198.0,174.0
334,221,2389.187688,7.022e-33,2.248e-08.0463.0460,2546.78620.680.000000,2,1,S,10q,344440,4,3,2,1,1,0,150.0,126.0
335,222,2391.64094,1.202e-30,1.349e-05.0433.0430,299.95260.620.000000,1,0,S,12q,344440,4,3,2,1,1,0,900.0,900.0
336,221,2395.965647,1.7530000000000001e-28,1.073e-08.0499.0500,111.39910.740.000000,1,0,S,7q,344440,4,3,2,1,1,0,57.0,45.0
337,221,2396.015945,3.25e-38,3.667e-08.0375.0370,5099.98500.470.000000,3,2,S,15q,344440,4,3,2,1,1,0,105.0,93.0
338,221,2396.6035100000004,3.144e-33,2.315e-08.0448.0450,2590.14440.650.000000,2,1,S,11q,344440,4,3,2,1,1,0,81.0,69.0
339,222,2398.814618,1.0299999999999999e-30,1.359e-05.0415.0410,349.91930.570.000000,1,0,S,13q,344440,4,3,2,1,1,0,972.0,972.0
340,221,2403.165677,5.172999999999999e-38,3.762e-08.0354.0350,5162.44410.410.000000,3,2,S,16q,344440,4,3,2,1,1,0,222.0,198.0
341,221,2403.565333,3.416000000000001e-28,1.111e-08.0488.0490,143.22090.730.000000,1,0,S,8q,344440,4,3,2,1,1,0,126.0,102.0
342,221,2403.981011,5.486999999999999e-33,2.382e-08.0433.0430,2637.43790.620.000000,2,1,S,12q,344440,4,3,2,1,1,0,174.0,150.0
343,222,2405.951514,8.614e-31,1.369e-05.0396.0400,403.72150.520.000000,1,0,S,14q,344440,4,3,2,1,1,0,1044.0,1044.0
344,221,2410.275572,2.0119999999999998e-38,3.856e-08.0332.0330,5228.79400.340.000000,3,2,S,17q,344440,4,3,2,1,1,0,117.0,105.0
345,221,2411.127645,1.6140000000000002e-28,1.148e-08.0476.0480,179.01680.710.000000,1,0,S,9q,344440,4,3,2,1,1,0,69.0,57.0
346,221,2411.319912,2.336e-33,2.448e-08.0415.0420,2688.66510.570.000000,2,1,S,13q,344440,4,3,2,1,1,0,93.0,81.0
347,222,2413.0513690000002,7.043999999999999e-31,1.379e-05.0375.0380,461.35730.470.000000,1,0,S,15q,344440,4,3,2,1,1,0,1116.0,1116.0
348,221,2417.345351,3.064e-38,3.952e-08.0311.0310,5299.03220.270.000000,3,2,S,18q,344440,4,3,2,1,1,0,246.0,222.0
349,221,2418.619934,3.882999999999999e-33,2.514e-08.0396.0400,2743.82420.520.000000,2,1,S,14q,344440,4,3,2,1,1,0,198.0,174.0
350,221,2418.652306,2.9639999999999997e-28,1.184e-08.0463.0460,218.78560.680.000000,1,0,S,10q,344440,4,3,2,1,1,0,150.0,126.0
351,222,2420.113921,5.632e-31,1.389e-05.0354.0350,522.82490.410.000000,1,0,S,16q,344440,4,3,2,1,1,0,1188.0,1188.0
352,221,2424.374732,1.1409999999999999e-38,4.047e-08.0291.0290,5373.15640.200.000000,3,2,S,19q,344440,4,3,2,1,1,0,129.0,117.0
353,221,2425.880796,1.5759999999999997e-33,2.580e-08.0375.0370,2802.91320.470.000000,2,1,S,15q,344440,4,3,2,1,1,0,105.0,93.0
354,221,2426.139038,1.325e-28,1.220e-08.0448.0450,262.52610.650.000000,1,0,S,11q,344440,4,3,2,1,1,0,81.0,69.0
355,222,2427.138911,4.403999999999999e-31,1.399e-05.0332.0330,588.12220.340.000000,1,0,S,17q,344440,4,3,2,1,1,0,1260.0,1260.0
356,221,2431.363434,1.665e-38,4.147e-08.0274.0270,5451.16390.200.000000,3,2,S,20q,344440,4,3,2,1,1,0,270.0,246.0
357,221,2433.1022199999998,2.5019999999999996e-33,2.647e-08.0354.0350,2865.93000.410.000000,2,1,S,16q,344440,4,3,2,1,1,0,222.0,198.0
358,221,2433.587563,2.308e-28,1.255e-08.0433.0430,310.23660.620.000000,1,0,S,12q,344440,4,3,2,1,1,0,174.0,150.0
359,222,2434.126077,3.37e-31,1.409e-05.0311.0310,657.24710.270.000000,1,0,S,18q,344440,4,3,2,1,1,0,1332.0,1332.0
360,221,2438.311175,5.942999999999999e-39,4.244e-08.0273.0270,5533.05200.200.000000,3,2,S,21q,344440,4,3,2,1,1,0,141.0,129.0
361,221,2440.283927,9.707e-34,2.714e-08.0332.0330,2932.87250.340.000000,2,1,S,17q,344440,4,3,2,1,1,0,117.0,105.0
362,221,2440.997602,9.804e-29,1.290e-08.0415.0420,361.91560.570.000000,1,0,S,13q,344440,4,3,2,1,1,0,93.0,81.0
363,222,2441.075159,2.5260000000000002e-31,1.419e-05.0291.0290,730.19710.200.000000,1,0,S,19q,344440,4,3,2,1,1,0,1404.0,1404.0
364,221,2445.217674,8.311e-39,4.343e-08.0273.0270,5618.81770.200.000000,3,2,S,22q,344440,4,3,2,1,1,0,294.0,270.0
